lower,med,upper,param,tree,tiptypes,prop,multiplier
0.12005299286139312,0.8725220879646224,2.4441609453954145,Re,tree39,no,0,1
1.0057387519000136,2.514817843440684,12.794144229279556,ReMultiplier,tree3,no,0,1
0.06612088915986312,0.7361542326815184,0.9951074629992938,SSFrac,tree3,no,0,1
1.4490044897166028,1.5265120986397689,1.5954844291569472,Re,tree3,no,0,1
1.0045349164769921,1.766120745356187,6.887487948590143,ReMultiplier,tree40,no,0,1
9.171280069618121e-4,0.515710985426304,0.9786058543714264,SSFrac,tree40,no,0,1
1.4096172760935164,1.4827960980691297,1.552286383569202,Re,tree40,no,0,1
1.0006339499047636,1.7307264157677869,10.751486834199111,ReMultiplier,tree41,no,0,1
0.025490475798195966,0.6421468640736449,0.997781078097357,SSFrac,tree41,no,0,1
1.4371185482925144,1.5198836937321563,1.601726397771159,Re,tree41,no,0,1
1.001199830368138,2.0556513888437893,8.337020127193902,ReMultiplier,tree42,no,0,1
0.03042721147912152,0.613887717044394,0.9962360693110532,SSFrac,tree42,no,0,1
1.4746884640370281,1.5425053454809805,1.6197696546757674,Re,tree42,no,0,1
1.0138225292991312,1.9440653547911728,8.969649101138122,ReMultiplier,tree43,no,0,1
0.0644831316134023,0.735826898238284,0.9953095519708298,SSFrac,tree43,no,0,1
1.383789893137164,1.4486116616635665,1.5268966963022235,Re,tree43,no,0,1
1.002291124421804,2.112831534450872,11.910726097290775,ReMultiplier,tree44,no,0,1
0.03921707606206591,0.690328077386485,0.9943562029329771,SSFrac,tree44,no,0,1
1.4340103254396384,1.5058011624472825,1.5728541851820026,Re,tree44,no,0,1
1.0043393712422208,1.958386917568731,14.332187470215217,ReMultiplier,tree45,no,0,1
0.025010726640234127,0.7063987541816944,0.9995654292732179,SSFrac,tree45,no,0,1
1.4118397084875598,1.473202132376088,1.5504813940544508,Re,tree45,no,0,1
1.0090402727374714,2.698726176208523,12.579713154551428,ReMultiplier,tree46,no,0,1
1.2723819379536032e-4,0.653369667799657,0.9631435256029324,SSFrac,tree46,no,0,1
1.4022897033662716,1.4726668940419585,1.5425133767397536,Re,tree46,no,0,1
1.0010513900500273,1.925739712438402,7.671664358365453,ReMultiplier,tree47,no,0,1
0.03790565523562422,0.662843081879223,0.9996516594497986,SSFrac,tree47,no,0,1
1.5107048225528876,1.5930246684885645,1.6765742920679443,Re,tree47,no,0,1
1.0001262129500972,1.9613916905734268,7.68244594008216,ReMultiplier,tree48,no,0,1
1.7903854153472615e-4,0.5783107339827246,0.9751870510536866,SSFrac,tree48,no,0,1
1.3820096017656707,1.451441621206183,1.5260860173320248,Re,tree48,no,0,1
1.0063120439707838,2.005179813499726,8.472224772587518,ReMultiplier,tree49,no,0,1
0.026708856984250868,0.5764256058464724,0.9900061410390825,SSFrac,tree49,no,0,1
