lower,med,upper,param,tree,tiptypes,prop,multiplier
0.032995670292736465,0.050779938256804984,0.07726859061778281,SSFrac,tree35,no,0.05,10
1.3744867258697997,1.4755140144945522,1.5862659004106763,Re,tree35,no,0.05,10
7.21233810682794,9.490570293443373,11.560661890559748,ReMultiplier,tree36.log,yes,0.05,10
0.036354274039474485,0.05129187936928702,0.06736715514993524,SSFrac,tree36.log,yes,0.05,10
1.4329704471491063,1.534602794622266,1.6517191505430442,Re,tree36.log,yes,0.05,10
7.3346360746181,9.18713153396898,11.524419229998845,ReMultiplier,tree36,no,0.05,10
0.031228734037534397,0.051140370565350785,0.07663866267347227,SSFrac,tree36,no,0.05,10
1.4345150277741512,1.5354066734290286,1.644012144629245,Re,tree36,no,0.05,10
6.666203300270698,8.761805877208634,10.967889955150499,ReMultiplier,tree37.log,yes,0.05,10
0.03578515972135751,0.050651997405238736,0.06551883382405575,SSFrac,tree37.log,yes,0.05,10
1.4225558071902877,1.528869663499158,1.6231228717461121,Re,tree37.log,yes,0.05,10
6.76701571981574,8.498059569009145,10.918992019947126,ReMultiplier,tree37,no,0.05,10
0.038042869454216616,0.06495176375599826,0.10573790491314847,SSFrac,tree37,no,0.05,10
1.4248204286555948,1.5272091398528795,1.655275379440441,Re,tree37,no,0.05,10
7.041499811790003,9.096050282155943,11.416895112737148,ReMultiplier,tree38.log,yes,0.05,10
0.04069028466980721,0.05830771464593955,0.07545271084714489,SSFrac,tree38.log,yes,0.05,10
1.3244351876411529,1.4233399979135402,1.5255449841586048,Re,tree38.log,yes,0.05,10
6.675402764631241,8.523091696206745,11.19964614947046,ReMultiplier,tree38,no,0.05,10
0.03582137130430067,0.06832630785234946,0.10892587919190717,SSFrac,tree38,no,0.05,10
1.433055174188448,1.5324938006849036,1.6414103573431225,Re,tree38,no,0.05,10
7.188562795580939,9.103510749407153,11.841535167225869,ReMultiplier,tree39.log,yes,0.05,10
0.04197647893899104,0.06036703778407404,0.07572979158485516,SSFrac,tree39.log,yes,0.05,10
1.5281255989669482,1.6295242379897115,1.7461573884866308,Re,tree39.log,yes,0.05,10
7.263962945326947,9.259678332805375,11.98103909052827,ReMultiplier,tree39,no,0.05,10
0.03192705208405437,0.050924729755354316,0.07435347624993857,SSFrac,tree39,no,0.05,10
1.5285788373185571,1.6271972605009046,1.764557255494315,Re,tree39,no,0.05,10
8.56564675028844,11.08127313132843,13.467031045518047,ReMultiplier,tree3.log,yes,0.05,10
0.03099326457174159,0.04317369362558839,0.05684886378704761,SSFrac,tree3.log,yes,0.05,10
1.3003165006914899,1.4094454785130082,1.512027375724433,Re,tree3.log,yes,0.05,10
9.185818936952348,11.980969514236905,14.44894618796755,ReMultiplier,tree3,no,0.05,10
0.019522467429899833,0.03167950500637226,0.048906912815749035,SSFrac,tree3,no,0.05,10
1.2817257909450106,1.3859147799990992,1.4804244056882645,Re,tree3,no,0.05,10
5.9000768789942635,7.9924457249547665,9.700237893732053,ReMultiplier,tree40.log,yes,0.05,10
0.03334913859520799,0.050049651534846654,0.06514848488934795,SSFrac,tree40.log,yes,0.05,10
1.4084189549125343,1.5133605261421534,1.6083693315872722,Re,tree40.log,yes,0.05,10
5.966766699540279,8.035688684658716,10.223745323888055,ReMultiplier,tree40,no,0.05,10
0.017768191167971653,0.038044479342246924,0.06909849925317768,SSFrac,tree40,no,0.05,10
1.4104344220760758,1.5093266057432095,1.6123231881717939,Re,tree40,no,0.05,10
7.160921141492592,9.258222854499044,11.762300767247963,ReMultiplier,tree41.log,yes,0.05,10
0.047597648006661455,0.06366785881951502,0.08101628134096608,SSFrac,tree41.log,yes,0.05,10
1.3365075536628919,1.437528703103456,1.527766789055724,Re,tree41.log,yes,0.05,10
7.130026438229712,9.391178670898249,12.075236397303138,ReMultiplier,tree41,no,0.05,10
0.03640160668046861,0.058426141877285925,0.08604400430738716,SSFrac,tree41,no,0.05,10
1.3323281202615502,1.4231075911338738,1.5175354142600859,Re,tree41,no,0.05,10
6.277490255132684,8.477383986834019,10.617388249746671,ReMultiplier,tree42.log,yes,0.05,10
0.03200863677997693,0.047649785996520096,0.0649074711269007,SSFrac,tree42.log,yes,0.05,10
1.3876453231701589,1.4991745047872078,1.6122344493930127,Re,tree42.log,yes,0.05,10
6.021228860205242,8.17785123669653,10.416926559965503,ReMultiplier,tree42,no,0.05,10
0.04375495628559961,0.07993947374127786,0.11822030285947653,SSFrac,tree42,no,0.05,10
1.4299452148392624,1.532600672022721,1.6502856820548917,Re,tree42,no,0.05,10
6.928700712027898,8.863324492781313,11.209172264466762,ReMultiplier,tree43.log,yes,0.05,10
0.037133340918249554,0.05378268563929534,0.06898277457355843,SSFrac,tree43.log,yes,0.05,10
1.3964357582653455,1.5016972073617447,1.597440096153476,Re,tree43.log,yes,0.05,10
6.82995637283438,8.95524861906359,11.68992221228809,ReMultiplier,tree43,no,0.05,10
0.029417172718137905,0.055300927398271756,0.0909425140696907,SSFrac,tree43,no,0.05,10
1.3930781983141036,1.4957855615686735,1.5986747797602998,Re,tree43,no,0.05,10
7.201359609831098,9.349781726649413,11.89352645284303,ReMultiplier,tree44.log,yes,0.05,10
0.043046724294290656,0.057756735160720316,0.07414880985024237,SSFrac,tree44.log,yes,0.05,10
1.5151303456858332,1.6334158148240905,1.7406721120759263,Re,tree44.log,yes,0.05,10
7.132131219016333,9.265576677493922,12.268740627279831,ReMultiplier,tree44,no,0.05,10
0.039651564458872926,0.06468834581317434,0.0986816648760797,SSFrac,tree44,no,0.05,10
1.5208013629665103,1.6372999302108198,1.7457930901988339,Re,tree44,no,0.05,10
6.343824452774061,8.017397052676813,9.973649697444799,ReMultiplier,tree45.log,yes,0.05,10
0.03262495237236276,0.047616061720632104,0.06496836320921127,SSFrac,tree45.log,yes,0.05,10
1.4420972438700241,1.550767246151553,1.6610697383764776,Re,tree45.log,yes,0.05,10
6.262772223482938,8.245025399264147,10.496393866438455,ReMultiplier,tree45,no,0.05,10
0.01921848305234113,0.04275317635864467,0.08022440510467115,SSFrac,tree45,no,0.05,10
1.4393132196500475,1.5361088739133997,1.6577589504458137,Re,tree45,no,0.05,10
7.0562521468181165,9.156948965988473,11.590183770763105,ReMultiplier,tree46.log,yes,0.05,10
0.04451504597357846,0.059804864469080454,0.07762774549776126,SSFrac,tree46.log,yes,0.05,10
1.4595874653987952,1.5785472010403487,1.6991252746436398,Re,tree46.log,yes,0.05,10
6.289674755554448,8.626232058915756,11.320319757643885,ReMultiplier,tree46,no,0.05,10
0.048718412487543675,0.08177894253247489,0.12973736130580907,SSFrac,tree46,no,0.05,10
1.4745385820226313,1.5845719972044932,1.7050079489562815,Re,tree46,no,0.05,10
7.9681933740731985,10.1105913173414,13.145593603408088,ReMultiplier,tree47.log,yes,0.05,10
0.04495184068571332,0.06070573247836725,0.07811038814620758,SSFrac,tree47.log,yes,0.05,10
