lower,med,upper,param,tree,tiptypes,prop,multiplier
7.55336222387758,10.956931598133107,15.85946026042325,ReMultiplier,tree_0.log,yes,0.05,10
0.03832642114596756,0.05494573794918945,0.07399475592864638,SSFrac,tree_0.log,yes,0.05,10
1.4509222330401117,1.5388415451852415,1.6270317299360617,Re,tree_0.log,yes,0.05,10
8.222804054276729,12.134760656611608,16.751401325288185,ReMultiplier,tree_0,no,0.05,10
0.014620720416781858,0.03458675374841211,0.06604518305262923,SSFrac,tree_0,no,0.05,10
1.4554788126803293,1.5435213291972825,1.6396644382067826,Re,tree_0,no,0.05,10
8.388261612644493,13.591404985415227,21.291510564111228,ReMultiplier,tree_10.log,yes,0.05,10
0.04033515092182835,0.05689430217052575,0.07405884837407462,SSFrac,tree_10.log,yes,0.05,10
1.3912980293084363,1.4672846602858947,1.5519402291561815,Re,tree_10.log,yes,0.05,10
8.279401005488664,13.80261778335196,21.900540329984636,ReMultiplier,tree_10,no,0.05,10
0.02995699598711056,0.05576833515380456,0.08934263006509334,SSFrac,tree_10,no,0.05,10
1.3899420902625848,1.4725304991050814,1.5554550052437304,Re,tree_10,no,0.05,10
7.558778725628699,10.122366642259433,13.277249849829087,ReMultiplier,tree_11.log,yes,0.05,10
0.026544319555342026,0.039363272586668954,0.05524058845276759,SSFrac,tree_11.log,yes,0.05,10
1.32735271780477,1.4146542849631236,1.5051036737479253,Re,tree_11.log,yes,0.05,10
8.026746216602113,12.02920753386076,16.226361595606328,ReMultiplier,tree_11,no,0.05,10
0.008958525206993532,0.02326324147346353,0.044488137121566865,SSFrac,tree_11,no,0.05,10
1.318021836240597,1.4067737464441024,1.4972556161558328,Re,tree_11,no,0.05,10
6.0942307392265125,8.988243415404096,12.62330729694605,ReMultiplier,tree_12.log,yes,0.05,10
0.04066894876040212,0.0581989246057701,0.07718114789685741,SSFrac,tree_12.log,yes,0.05,10
1.327624918661377,1.408401290104401,1.4968513909263148,Re,tree_12.log,yes,0.05,10
5.736175550755451,9.253150999629263,13.630410484693401,ReMultiplier,tree_12,no,0.05,10
0.028216969291687728,0.0711625135491694,0.13634007055527347,SSFrac,tree_12,no,0.05,10
1.3313825561516044,1.4081171767711589,1.4973066941021453,Re,tree_12,no,0.05,10
8.483942085304628,13.598041747284048,20.65171925226829,ReMultiplier,tree_13.log,yes,0.05,10
0.04608661268928344,0.06238080339782796,0.08129336028257769,SSFrac,tree_13.log,yes,0.05,10
1.526398195637068,1.6205488584761139,1.7217793399857133,Re,tree_13.log,yes,0.05,10
6.432530721546488,9.875799265745957,15.597815405559732,ReMultiplier,tree_13,no,0.05,10
0.035800196170931824,0.08220039326699997,0.13806181215794364,SSFrac,tree_13,no,0.05,10
1.504005274699275,1.6228859916744405,1.7428079669025067,Re,tree_13,no,0.05,10
7.5819767616632685,11.354395390829982,16.141117433125803,ReMultiplier,tree_14.log,yes,0.05,10
0.03717299316451762,0.052311833608709515,0.07113997378645516,SSFrac,tree_14.log,yes,0.05,10
1.440548107352972,1.5337207817881524,1.6323805221457424,Re,tree_14.log,yes,0.05,10
7.056493211692266,11.364486064015429,16.59907368816325,ReMultiplier,tree_14,no,0.05,10
0.023267504216286473,0.05449361564841036,0.1000579312458394,SSFrac,tree_14,no,0.05,10
1.4415505082850806,1.5368913267861877,1.6315850091197937,Re,tree_14,no,0.05,10
7.722078117624012,14.521326439196297,25.117006500886767,ReMultiplier,tree_15.log,yes,0.05,10
0.05004999280705671,0.0687642121452679,0.08814222912611257,SSFrac,tree_15.log,yes,0.05,10
1.456440747103077,1.5523795141126198,1.6442148274049844,Re,tree_15.log,yes,0.05,10
6.14122811240387,12.72533107497722,22.938107918439943,ReMultiplier,tree_15,no,0.05,10
0.04860816265880881,0.09670152286094261,0.16859505172153946,SSFrac,tree_15,no,0.05,10
1.471299360865011,1.5625895360036903,1.6580263738469991,Re,tree_15,no,0.05,10
8.106598095081422,13.054285208988135,20.57597355510876,ReMultiplier,tree_16.log,yes,0.05,10
0.03992120387596344,0.05571546776967421,0.07419562251306075,SSFrac,tree_16.log,yes,0.05,10
1.3494782744494034,1.4410859131417664,1.5383702761727165,Re,tree_16.log,yes,0.05,10
7.54001924165938,12.207164401964409,18.699275959048922,ReMultiplier,tree_16,no,0.05,10
0.0310645604516297,0.06370593226431803,0.11066349974459486,SSFrac,tree_16,no,0.05,10
1.3513249612982392,1.4485621767308925,1.5403279967551322,Re,tree_16,no,0.05,10
8.346371551469955,12.96575788886856,19.816318215649925,ReMultiplier,tree_17.log,yes,0.05,10
0.04496366456436757,0.06057173968976474,0.0795702764402826,SSFrac,tree_17.log,yes,0.05,10
1.3923090729731498,1.4890907091408903,1.5863525652722432,Re,tree_17.log,yes,0.05,10
7.9731586175888065,12.824327965331696,20.23295540711229,ReMultiplier,tree_17,no,0.05,10
0.04104198233983968,0.07168210310118542,0.11721605234149154,SSFrac,tree_17,no,0.05,10
1.397522924093371,1.4913979591783297,1.5855056052908072,Re,tree_17,no,0.05,10
7.2568135407013035,11.12403800385541,16.486597367442187,ReMultiplier,tree_18.log,yes,0.05,10
0.0404466939525744,0.05659020530451024,0.07512577726183514,SSFrac,tree_18.log,yes,0.05,10
1.438859527595179,1.529662043280176,1.6260600189879597,Re,tree_18.log,yes,0.05,10
8.266984113440378,12.588734121752404,18.023184320908626,ReMultiplier,tree_18,no,0.05,10
0.02569015829871334,0.04932150829016195,0.07991726613945802,SSFrac,tree_18,no,0.05,10
1.4392467602713992,1.5253303738203283,1.6131058313568138,Re,tree_18,no,0.05,10
6.8355338413124915,9.405475374794971,12.615587605075682,ReMultiplier,tree_19.log,yes,0.05,10
0.042870187325963774,0.059335514911213645,0.07887844544043346,SSFrac,tree_19.log,yes,0.05,10
1.4060304932408094,1.49148332166658,1.5807393746751588,Re,tree_19.log,yes,0.05,10
6.924677483220263,10.078069148470139,13.815503018633624,ReMultiplier,tree_19,no,0.05,10
0.015353670838901233,0.03637708488365222,0.07085387157952013,SSFrac,tree_19,no,0.05,10
1.3928363472023946,1.4843943749160804,1.579677318278414,Re,tree_19,no,0.05,10
8.902330959531643,14.492117157587654,22.737457922297967,ReMultiplier,tree_1.log,yes,0.05,10
0.040422124980379386,0.05562403127845833,0.07251344648922646,SSFrac,tree_1.log,yes,0.05,10
1.4423238425474039,1.5463159958273405,1.6424071897697923,Re,tree_1.log,yes,0.05,10
8.203112598134222,13.309635260575732,21.260412824849585,ReMultiplier,tree_1,no,0.05,10
0.03636124672246535,0.06612941283384659,0.10690884291280298,SSFrac,tree_1,no,0.05,10
1.4490419516660995,1.5482901487605534,1.6489641555081997,Re,tree_1,no,0.05,10
9.3388826686115909,12.997033337390327,17.62181297650382,ReMultiplier,tree_20.log,yes,0.05,10
0.028588916905868365,0.04153679007199326,0.056801596384927315,SSFrac,tree_20.log,yes,0.05,10
1.3799885509235434,1.468155749865063,1.5593547332425919,Re,tree_20.log,yes,0.05,10
9.640048103306306,13.80028614106729,18.737257793052354,ReMultiplier,tree_20,no,0.05,10
0.018407023898090125,0.03673907206921884,0.06039908258597724,SSFrac,tree_20,no,0.05,10
1.3769231349768052,1.466721639884099,1.5586284828857366,Re,tree_20,no,0.05,10
8.359551162814238,11.062297657880368,14.428903317585247,ReMultiplier,tree_21.log,yes,0.05,10
0.03221284952884088,0.046479453539242634,0.06326304742635933,SSFrac,tree_21.log,yes,0.05,10
1.3638198844030163,1.4541671847408186,1.5483801842690397,Re,tree_21.log,yes,0.05,10
10.219180043597754,14.076102174004294,18.57081387233789,ReMultiplier,tree_21,no,0.05,10
0.012610932097174543,0.024164665392940855,0.0391558359635846,SSFrac,tree_21,no,0.05,10
1.3460691547177839,1.4396253678877322,1.5397616643561038,Re,tree_21,no,0.05,10
9.120972776642315,13.303353538311233,18.69455217161101,ReMultiplier,tree_22.log,yes,0.05,10
0.032297670660862594,0.04603655025142107,0.06071135970778001,SSFrac,tree_22.log,yes,0.05,10
1.4068048770312174,1.4997128073898423,1.591302281952169,Re,tree_22.log,yes,0.05,10
